hospital,address,phone,city,pincode,,,
PARAMOUNT HOSPITAL PVT.LTD.,"MANGAL PANDEY,KHALPARA,P.O,SILLIGURI-734005","0353-2501088, 2504389, 09434067086, 9434062676, 3532500052",SILLIGURI,,,,
PARK MEDICARE CENTRE PVT.LTD,"30A/148,DR.P.T.LAHA STREET,(BANGUR PARK)-RISHRA,HOOGHLY-712248","26723741, 26723970, 26723471",HOOGLY,,,,
RABIRDRANATH TAGORE INTERNATIONAL INSTITUTE OF CARDIAC SCIENCE,RABIRDRANATH TAGORE INTERNATIONAL INSTITUTE OF CARDIAC SCIENCE,"24264000, 30014000, 9900591644",KOLKATTA,,,,
RE-LIFE(A MULTI DISCIPLINARY HOSPITAL),"252/5,K.G.T.ROAD,KOTRUNG,UTTARPARA,HOOGHLY,OPP.ADARSHA SCHOOL","033-26946225, 26946225, 9432444582",UTTARPARA,,,,
RENAISSANCE HOSPITAL PVT.LTD,"NAZRUL ISLAM AVENUE,VIP ROAD ,TEGHARIA,KOLKATA-700059","033-40144014, 40144016, 40144014",KOLKATA,,,,
RESTORATIVE CLINIC PVT.LTD,"STATION ROAD,SODEPUR,KOLKATA","25834125/4126, 25231772, 9233175736",KOLKATA,,,,
REVIVAL NURSING HOME,"183/3,B.B.CHATTARJEE ROAD KASBA","24412121, 24412121, 9830057020",KOLKATTA,,,,
ROTARY NARAYANA NETHRALAYA,ROTARY NARAYANA NETHRALAYA,"23673312, 23673321,",KOLKATTA,,,,
RUBISTAR SUSRUSA HOSPITAL AND MEDICAL INSTITIUTE PVT.LTD,"N.H.34,PAULPARA MORE,KRISHNA NAGAR,NADIA,KOLKATA-741102","9233504794, , 9163785886",KOLKATTA,,,,
RUBY GENERAL HOSPITAL LTD,"KASBA GOLPARK,E.M.BY PASS,KOLKATA-700107","39871800, 24431588/1787, 9903013344",KOLKATTA,,,,
SAMARITAN CLINIC PVT LTD.,"10/4D, ELIGIN ROAD","033-22871362,228716213, 9830446999, 9830446999, 228740863",KOLKATA,,,,
SANA NURSING HOME,"5/1A,NURULLA DOCTOR LANE,KOLKATA-700017","30026782, 30026785, 9330770881",KOLKATTA,,,,
SATYA RANI MEMORIAL NURSING HOME,"SONARPUR,GHASIARA MORE,KOLKATA-700150","033-24347360, 24281044, 9831297098",KOLKATA,,,,
SHREE JAIN HOSPITAL AND RESEARCH CENTRE,"493B/12,G.T ROAD,SOUTH, HOWRAH-711102","3917201, 26381702, 9830348800",HOWRH,,,,
SIRJONI HEALING HOME,"56,HEM CHANDRA,NASKAR ROAD,KOLKATA-700010","033-23720038, , 9830583550",KOLKATA,,,,
SPARSH HOSPITAL,"NO-29/P2, HEALH CITY HOSAR ROAD BOMMASANDRA BANGLORE-560099","080-27835921-2/3, 9972566601/2/3/4,9980909851, 9980909831, 27835924",BANGLORE,,,,
ST.MARYS NURSING HOME PVT.LTD,2/1 HO CHI MINH SARANI KOLKATA-700071,"033-22823798, 22823768, 9007880749",KOLKATA,,,,
SUNFLOWER NURSING HOME,"1/1A,MONOMOHAN PANDEY ROAD(GOABAGAN STREET),NEAR HEDUA PARK,KOLKATA-700006","25558200/2911, 25333036, 9830505859",KOLKATA,,,,
SWASTI EYE & SUPERSPECIALITY NURSING HOME,"A/A-2/2,RAJARHAT ROAD,TALTALA,BAGUIATI,KOLKATA","033-25704840/4841, 25706789, 9231397930",KOLKATA,,,,
SWASTIK SEVA SADAN,"16C,TILJALA ROAD,KOLKATA-700046","033-23430099/23430100, 23430099, 9339005894",KOLKATA,,,,
SWISS PARK NURSING HOME PVT.LTD,"48/4,SWISS PARK,KOLKATA-700033","033-24241884/2216, 24243894,",KOLKATA,,,,
THE MISSION HOSPITAL,"219(P),IMMON KALYAN SARANJ,SEC-2C,BIDHAN NAGAR,DURGAPUR-713212","2535555, 2532550, 9800881609",DURGAPUR,,,,
VASAN EYE CARE HOSPITAL,"DD-30,SECTOR-I,SALT LAKE CITY ,KOLKATA-700064","033398900, 033-3096-2600, 39890000",KOLKATTA,,,,
VIP APEX MEDICAL CENTRE PVT.LTD,"H/1-16,SACHINDRALAL SARANI,VIP ROAD, BAGUIATI, JORAMANDIR,KOLKATA-700059","033-40223200, 25703865, 40223200",KOLKATA,,,,
ZENITH SUPER SPECIALITY HOSPITAL,"9/3,FEEDER RAOD(RATHTALA)BELGHORIA KOLKATA","033-25444390/25444391, 25444392, 9804257461",KOLKATA,,,,
P N DESAI EYE HOSPITAL,"ADDRESS :- 4, L.K.SOCIETY, B/H SUNSET RAW HOUSE, GURUKUL ROAD, MEMNAGAR, AHMEDABAD-52",CONTACT :- 079 27481611 / 27482571,AHMEDABAD,380052 ,,,
PARTH HOSPITAL (RAMNAGAR),"ADDRESS :- NEAR RAMJI MANDIR, RAMNAGAR, SABARMATI, AHMEDABAD",,AHMEDABAD,380005 ,,,
LAXMI HOSPITAL & DIAGNOSTIC CENTRE,"ADDRESS :- SAMARPAN COMPLEX, AMBALI BOPAL RING ROAD CHAR RASTA, AMBALI, AHMEDABAD, 380058",079 233544 /234844,AHMEDABAD,380058 ,,,
MANSAROVAR HOSPITAL,"ADDRESS :- KHETESHWAR MEDICAL CENTRE,KHETESHWAR BHAVAN,USHMANPURA,AHMEDABAD","CONTACT :- 079 27557022
FAX :-079 079-27557022 
",AHMEDABAD,380013,,,
MARUTI ORTHOPAEDIC HOSPITAL (AKHBARNAGAR),"ADDRESS :- L-10, SWATANTRAY SENANI NAGAR,NR. AKHBARNAGAR UNDER BRIDGE,AKHBARNAGAR,","CONTACT :- 079 27620191
FAX :-079 27620191 
",AHMEDABAD,380013 ,,,
POOJAN CHILDREN HOSPITAL & NEONATAL CENTER (AHMEDABAD),"ADDRESS :- 1ST FLOOR, VAIBHAV COMPLEX, NR. NIRNAYNAGAR UNDERBRIDGE,",079 27621068,AHMEDABAD,382481,,,
PUSHPA CHILDREN HOSPITAL & NEONATAL CARE CENTRE,"ADDRESS :- 2ND FLOOR,NANAKRAM SUPER MARKET,OPP. H H PATEL HIGH SCHOOL,SABARMATI","CONTACT :- 079 079-27570613
FAX :-079 079-27570613 
",AHMEDABAD, 380005,,,
RHYTHM CARDIOPULMONARY CARE CENTRE & MEDICAL HOSPITAL,"ADDRESS :- 1ST FLOOR SHASHWAT COMPLEX, NARANPURA CHAR RASTA","CONTACT :- 079 27682211
FAX :-079 27683000 
",AHMEDABAD,380013 ,,,
NAVNEET MEMORIAL HOSPITAL (NAVRANGPURA),"ADDRESS :- OPP. SARDAR PATEL SEVA SAMAJ HALL, IN THE LANE, OPP. NAVRANGPURA TELEPHONE EXCHANGE, NAVRANGPURA, AHMEDABAD","CONTACT :- 079 26405057
FAX :-079 26405021 
",AHMEDABAD, 380009 ,,,
NETRA RAKSHA HOSPITAL,"ADDRESS :- TRIMURATI COMPLEX, APPROCH BUS STAND, INDIA COLONY, THAKKARBAPANAGAR, ABAD","CONTACT :- 079 22746917
FAX :-079 22746917 
",AHMEDABAD, 382350,,,
PARAM MATERNITY GYNAEC & SURGICAL HOSPITAL,"ADDRESS :- 2ND FLOOR, SAHYOG PLAZA, OPP. GOVERNMENT ENG COLLAGE, MOTERA, AHMEDABAD",,AHMEDABAD,380005 ,,,
SAMVED ORTHOPAEDIC HOSPITAL,"ADDRESS :- NR. SOPAN FLATS, ON STADIUM CIRCLE TO COMMERCE SIX","CONTACT :- 079 26562993
FAX :-079 26562232 
",AHMEDABAD,380009,,,
SANJEEVANI EYE HOSPITAL & PHACO CENTER (AHMEDABAD),"ADDRESS :- 301, SHOHAM COMPLEX, 3RD FLOOR, NR. C.P. CHAMBERS, DARPAN SIX ROAD, NAVRANGPURA","CONTACT :- 079 55426756 / 9824024764
FAX :-079 65133764 
",AHMEDABAD,380009 ,,,
SANKET CHILDREN SPECIALITY HOSPITAL,"ADDRESS :- B-05 3RD FLR SARDAR PATEL MALL,DIAMOND MILL COMP",,AHMEDABAD,382350 ,,,
PAREKHS HOSPITAL PVT. LTD.,"ADDRESS :- SHYAMAL CROSS ROAD, SATELLITE, AHMEDABAD, 380051","CONTACT :- 079 40219999
FAX :-079 40219998 
",AHMEDABAD,380051 ,,,
PANCHSHIL HOSPITAL,"ADDRESS :- RAMNAGAR, SABARMATI, AHMEDABAD-5","PIN CODE :- 380005 
CONTACT :- 079 750 6336
",AHMEDABAD, 380005,,,
PANCHAL UROLOGY CENTRE,"ADDRESS :- DYNAMIC HOUSE, OPP. MEMNAGAR FIRE STATION, VIJAY CHAR RASTA, NAVRANGPURA, AHMEDABAD - 09","PIN CODE :- 380009 
CONTACT :- 079 40099039, 9099079700/01
",AHMEDABAD, 380009 ,,,
SHREEJI ORTHOPAEDIC & E.N.T. HOSPITAL,"ADDRESS :- F/5, VEEMURTI COMPLEX, OPP. OXFORD TOWER, ABOVE “FEELINGS” CARD SHOP, GURUKUL ROAD, MEMNAGAR",CONTACT :- 079 7479053,AHMEDABAD, 380009 ,,,
SIDDHI VINAYAK HOSPITAL (BALVATIKA ),"ADDRESS :- NEAR JALDHARA WATER PARK, BALVATIKA, KANKARIA, MAN",CONTACT :- 079 25465128,, 380008,,,
SIDDHI HOSPITAL,"ADDRESS :- 1ST FLOOR, DEVI JYOT APPARTMENT, OPP. GAYATRI SCHOOL, A-WARD BUS STAND, KUBERNAGAR,",CONTACT :- 079 22819114 / 22830053,, 380001,,,
RESHAMBAI HOSPITAL [AHMEDABAD],"ADDRESS :- SWASTIK COMPLEX, OPP RAJASTHAN HOSPITAL, SHAHIBAUG","CONTACT :- 079 22863777, 22863444",, 380004,,,
SAHAJANAND EYE CARE HOSPITAL,"ADDRESS :- 4TH FLOOR, DOLLY COMPLEX, STADIUM ROAD",CONTACT :- 079 26466250 / 26466153,, 3800099,,,
SAMTA HOSPITAL,"ADDRESS :- NEAR CHANDLODIYA OVER BRIDGE, CHANDLODIYA, AHMEDABAD",,,,,,
SUSHRUT HOSPITAL A UNIT OF PALDI HOSPITAL PVT. LTD.,"ADDRESS :- 9-A, VIVEKANAND SOCIETY, NR. BADSHAH DAIRY, MAHALAXMI PANCH RASTA,",,, 380007,,,
TAPAN HOSPITAL ( MANINAGAR ),"ADDRESS :- 4TH FLOOR,RADHE MALL,KHOKHARA CIRCLE,MANINAGAR(EAST)",,, 380026,,,
TAPAN HOSPITAL (P.) LTD.,"ADDRESS :- 7/75, VALLABH FLATS, BAPUNAGAR CHAR RASTA","CONTACT :- 079 9825020690
FAX :-079 22743255 
",, 380024,,,
SHRADDHA SURGICAL HOSPITAL,"ADDRESS :- B-4 SURYA COMPLEX, OPP AMCO BANK, GURUKUL ROAD","CONTACT :- 079 27478110
FAX :-079 26852408 
",, 380052,,,
SHIV JYOTI EYE HOSPITAL,"ADDRESS :- A-63, SHAKTI DHARA SOCIETY,COLONY ROAD,","CONTACT :- 079 079-22760475
FAX :-079 079-22760475 
",, 380024,,,
SHREEJI HEART & MEDICAL HOSPITAL,"ADDRESS :- NR. S.T. STAND BAYAD, DIST. SABARKANTHA",,, 383325,,,
VASAN HEALTH CARE PVT. LTD.,"ADDRESS :- PARKER HOUSE, PANCHWATI CIRCLE, LAW GARDEN ROAD,",CONTACT :- 079 9662521881,, 380007,,,
DEVASYA KIDNEY HOSPITAL,"ADDRESS :- SANJIVANI COMPLEX,NAVA VIDAJ ROAD","CONTACT :- (079) 2764 2100
FAX :-(079) 27642300 
",, 380013,,,
NARAYANA HRUDAYALAYA PVT LTD (RAKHIAL),"ADDRESS :- EX. MONOGRAM MILL COMPOUND, OPP. RAKHIAL PS",CONTACT :- 079-71222222,, 380023,,,
STERLING HOSPITAL [AHMEDABAD],"ADDRESS :- GURUKUL ROAD, B/H. DRIVE IN CINEMA, MEMNAGAR,",CONTACT :- 7481415 7484525 7485767,, 380052,,,
SUNFLOWER WOMENS ENDO INFERTILITY & HOSPITAL PVT LTD.,"ADDRESS :- RUDRA ARCADE, DRIVE IN ROAD, NR.MANAVMANDIR.",,, 380052,,,
SWAPN HEALTHCARE HOSPITALS PVT LTD ( SARDAR COMPLEX ),"ADDRESS :- SARDAR COMPLEX, ISANPUR","CONTACT :- 079 25391810
FAX :-079 30481870 
",, 382443,,,
SANJIVANI SUPER SPECIALITY HOSPITALS PVT.LTD.,"ADDRESS :- 1,UDAY PARK SOCIETY, NR.SUNRISE PARK, VASTRAPUR, AHMEDABAD-15 AHMEDABAD GUJRAT",CONTACT :- 26306341,, 380015,,,
SANJEEVANI HEART & MEDICAL HOSPITAL,"ADDRESS :- SANJEEVANI COMPLEX,OPP.MEHSANA SOCIETY,NAVA VADAJ ROAD,A'BAD-380013 AHMEDABAD GUJRAT",CONTACT :- 27642397,, 380013,,,
BOON IVF CENTER (DRIVE IN RD),"ADDRESS :- 2, SUMANGALAM SOCIETY, DRIVE IN ROAD, ",,, 380052,,,
TAPAN HOSPITAL ( ANJALI COMPLEX ),ADDRESS :- 3RD FLR DEEP SHANTI COMPLX ANJALI CIRCLE VASNA,CONTACT :- 65210108,, 380026,,,
TIRUPATI GENERAL HOSPITAL,"ADDRESS :- TIRUPATI COMPLEX, OPP SHIVAM FLATS, NAVA VADAJ,","CONTACT :- 079 27646216
FAX :-079 27645945 
",, 380013,,,
UTKARSH HOSPITAL [JANTA NAGAR],"ADDRESS :- 24, UTKARSH-2 BUNGLOWS, B/HJANTA NAGR, CHANDKHEDA,",CONTACT :- 079 079-27509517,, 380024,,,
EVECARE MATERNITY (UNIT OF WING'S WOMENS INSTITUTE OF FERTILITY & GYNAEC ENDOSCOPIC SURGERY),"ADDRESS :- SUMANGALAM SOC,OPP DRIVE IN,BODAKDEV",,, 380054,,,
GRACE ENDOSCOPY (UNIT OF WING'S WOMENS INSTITUTE OF FERTILITY & GYNAEC ENDOSCOPIC SURGERY),"ADDRESS :- 2, SUMANGALAM SOCIETY, NEAR HDFC BANK, OPP. DRIVE IN CINEMA, BODAKDEV",,,380054,,,
DEVASYA MULTISPECIALITY HOSPITAL (BOPAL),"ADDRESS :- 28, 2ND FLOOR AMRAPALI AXIOM, S.P RING ROAD, NR. AMBLI-BOPAL CIRCLE",,,380059,,,
SAVIOUR ANNEXE HOSPITAL (AHMEDABAD HEALTHCARE PRIVATE LIMITED),"ADDRESS :- NR. KANDOI BHOGILAL MULCHAND, ASHRAM ROAD,",CONTACT :- 079 2657 8080,,380001,,,
STAR DIAGNOSTICS (BAPUNAGAR),"ADDRESS :- SHED NO2 & 3ARVIND EST, NR.INDICA LAB RD,BAPUNAGAR",CONTACT :- 0792220171/4433,,380024,,,
COLUMBIA ASIA (AHMEDABAD),"ADDRESS :- PL NO.221/222,HEBATPUR RD, S G HIGHWAY , THALTEJ",CONTACT :- 079-39898969,,380059,,,
BANGALORE INSTITUTE OF ONCOLOGY (2ND CROSS),"ADDRESS :- 44-45/2,2ND CROSS,RAJA RAM MOHAN ROY,BANGLORE","CONTACT :- 080 4020 6400
FAX :-080 22483380 
",,560027,,,
APOLLO HOSPITAL (BANNERGHATTA ROAD),ADDRESS :- #154/11 OPP. II.M BANNERGHATTA ROAD.,"CONTACT :- 080 26304050
FAX :-080 26304369 
",,560076,,,
AXON SPECIALTY HOSPITAL,"ADDRESS :- NO 321, 6TH MAIN HAL 2ND STAGE INDIRA NAGAR",CONTACT :- 080 43346333,,560038,,,
AAYUGS HEALTH CARE MULTI SPECIALITY HOSPITAL,"ADDRESS :- 477, I MAIN, B-BLOCK, AECS LAYOUT",CONTACT :- 080 65989427,,560037,,,
B.W. LIONS SUPERSPECIALITY EYE HOSPITAL,"ADDRESS :- # 5, LIONS EYE HOSPIAL ROAD (OFF. J.C ROAD )","CONTACT :- 080 22121253
FAX :-080 22232562 
",,560002,,,
BASAVANGUDI MEDICAL CENTRE,"ADDRESS :- BANGALORE,84/1,R.V.ROAD,BASAVANGUDI,NEXT TO SILICON HONDA SHOWROOM",CONTACT :- 080 26571638,,560034,,,
CHINMAYA MISSION HOSPITAL (INDIRANAGAR),ADDRESS :- CMH ROAD INDIRANAGAR 2ND STAGE,CONTACT :- 080-25280461,,560038,,,
DEVI SUPER SPECIALITY EYE HOSPITAL PVT LTD (KORAMANGALA),"ADDRESS :- 434, 18TH MAIN, 80 FEET ROAD 6TH BLOCK, KORAMANGALA","CONTACT :- 080 25535514
FAX :-080 41105590 
",,560095,,,
BHAGWAN MAHAVEER HOSPITAL,"ADDRESS :- 17, MILLERS TANK BUND ROAD, VASANTHA NAGAR","CONTACT :- 080 22261256
FAX :-080 22261153 
",,560052,,,
CHAITANYA HOSPITAL,"ADDRESS :- 80, P & T COLONY, RT NAGAR","CONTACT :- 080 23332989
FAX :-080 23432633 
",,560032,,,
CLOUD NINE,"ADDRESS :- # 1533, 9TH MAIN, 3RD BLOCK JAYANAGAR",CONTACT :- 080 40202222,,560011,,,
CHAYA HOSPITAL,"ADDRESS :- # 6 C 335, 4TH C MAIN, 6TH CROSS, OMBR LAYOUT, BANASAVADI",,,560039,,,
CHANRE RHEUMATOLOGY & IMMUNOLOGY CENTER & RESEARCH,"ADDRESS :- # 149, 15TH MAIN, NHCL, WATER TANK ROAD, 4TH BLOCK",,,560079,,,
GANGOTHRI HOSPITAL,ADDRESS :- 27 KUVEMPUNAGAR 100FT RING ROAD,,,560076,,,
D G HOSPITAL,"ADDRESS :- # 274/275, M. K. PUTTALINGAIAH ROAD, PADMANABHANAGAR, BANGALORE",,,560070,,,
COLUMBIA ASIA (HEBBAL),"ADDRESS :- KIRLOSKARKAR BUSINEES PARK, BELLARY ROAD, HEBBAL, BANGALORE-560024","CONTACT :- 080 41791000
FAX :-080 41791001 
",,560024,,,
COLUMBIA ASIA (MALLESWARAM WEST),"ADDRESS :- 26/1, BRIGADE GATEWAY, BESIDE METRO, MALLESWARAM WEST, BENGALURU",CONTACT :- 080 39898969,,,,,
HCG CURIE CENTRE OF ONCOLOGY (KORAMANGALA),"ADDRESS :- GATE NO.2, ST. JOHNS MEDICAL COLLEGE HOSPITAL, CAMPUS P.O. KORAMANGALA",CONTACT :- 080 25538194,, 560034,,,
DEEPA HOSPITAL (KR PURAM),"ADDRESS :- # 27, OLD MADRAS ROAD, KR PURAM",CONTACT :- 080 25610333,, 560036,,,
KARTHIK NETRALAYA,"ADDRESS :- 89, 7TH CROSS, NEAR COLONY, BENGALURU","CONTACT :- 080 26674399
FAX :-080 26680886 
",, 560050,,,
DR AGARWALS EYE HOSPITAL (BASAVESHWARA NAGAR),"ADDRESS :- KADE COMPLEX NO.869, 2ND STAGE, WCR 3RD STAGE, BASAVESHWARANAGAR, BANGALORE","CONTACT :- 080 23232399
FAX :-080 42060825 
",,560079,,,
DIVINE SPECIALITY HOSPITAL,"ADDRESS :- #110,6TH MAIN ITI LAYOUT BENSON TOWN POST, BANGALORE-560046","CONTACT :- 080 23530333
FAX :-080 23535454 
",,560046,,,
DIVAKARS GLOBAL HOSPITAL,"ADDRESS :- NO. 220, 9TH CROSS, 2ND PHASE, J. P. NAGAR, BANGALORE",CONTACT :- 080 40853500,,560078,,,
DR AGARWAL S EYE HOSPITAL (BANNERGHATTA),"ADDRESS :- C.K. EMERALD, NO.10, N.S.PALYA, KAVERIAPPA INDUSTRIAL AREA, BANNERGATTA ROAD, BANGALORE",CONTACT :- 080 26784010,,560076,,,
GAYATHRI HOSPITAL PVT LTD,"ADDRESS :- 91, MAGADI CHORD, VIJAYANAGAR",CONTACT :- 080 23352085,,560040,,,
MEDISCON NURSING HOME,"ADDRESS :- NO-9,PILLANNA GARDEN,3RD STAGE,",CONTACT :- 080 25470532,,560045,,,
GURUSHREE HI-TEC MULTI SPECIALITY HOSPITAL,"ADDRESS :- # 1558, OPP. CHANDRA LAYOUT BUS STAND, STAND, CHAN",080 23392641,,560040,,,
HEALTHCARE GLOBAL ENTERPRISES LIMITED (SAMPANGIRAMNAGAR),"ADDRESS :- HCG TOWERS, 8 P KALINGA RAO ROAD, SAMPANGIRAO NAGA",080 - 40206000,,560027,,,
JAIN INSTITUTE OF VASCULAR SCIENCES,"ADDRESS :- MILLERS ROAD, VASANTHNAGAR, BANGALORE",,,560052,,,
K.K. HOSPITAL,"ADDRESS :- 9A1,9A2, OPP M.E.C SCHOOL, A SECTOR, YELAHANKA NEW TOWN", 080 28462189,,560064,,,
LAKSHMI MATERNITY HOME,"ADDRESS :- # 95 & 96, 15TH CROSS MARGOSA ROAD, MALLESWARAM",080 23347276,,560055,,,
NEHA PRAKASH HOSPITAL,"ADDRESS :- 8, 6TH MAIN ROAD, 5TH PHASE, YELAHANKA NEW TOWN", 080 2856 5699,,560064 ,,,
KOSHYS HOSPITAL,"ADDRESS :- RAMAMURTHY NAGAR EXTN, RAGHAVENDRA NAGAR, TAMBUCHETTY PALYA MAIN ROAD",080 25658011,,560016,,,
LADY HOSPITALS,"ADDRESS :- # 25, 46TH CROSS, 5TH BLOCK, JAYANAGAR,",080 080-42659998,,560011 ,,,
LIVE 100 HOSPITAL,"ADDRESS :- NO 104/1 HOSUR MAIN ROAD SINGASANDRA,560068", 080 43100100,,560068,,,
MAHAVEER EYE HOSPITAL,"ADDRESS :- NO. 2, SIRUR PARK ROAD, (BEHIND NATARAJ THEATRE) S",080 51242181,,560020,,,
MALLYA HOSPITAL,"ADDRESS :- NO 22/14,5TH MAIN,BELLARY ROAD,BANGALORE ,BANGALORE,KARNATAKA,560001 .", CONTACT :- 080 22277979   FAX :-080 22238298  ,BANGALORE,560001 ,,,
NOVA MEDICAL CENTER PVT.LTD. (KORAMANGALA),"ADDRESS :- 258/A, BOMMASANDRA IND AREA ANEKAL TQ,HOSUR ROAD ,BANGALORE,KARNATAKA,560017 .", CONTACT :- 080 43485555   FAX :-080 ,BANGALORE,560017 ,,,
NARAYAN HRUDAYALAYA HEALTH CITY,"ADDRESS :- M S RAMAIAH MEMORIAL HOSPITAL, M.S.R. NAGAR,  MSRI ,BANGALORE,KARNATAKA,560099 .", CONTACT :- 080 27835000   FAX :-080 27832684  ,BANGALORE,560099 ,,,
MS RAMAIAH MEMORIAL HOSPITAL,"ADDRESS :- # 334, 8TH MAIN, III STAGE, IV BLOCK, BASAVESHWARA ,BANGALORE,KARNATAKA,560054 .", CONTACT :- 080 22182929   FAX :-080 22183276  ,BANGALORE,560054 ,,,
PANACEA HOSPITAL (BANGALORE),"ADDRESS :- # 121 / C, CHORD ROAD, RAJAJINAGAR, 1ST R BLOCK, (NEAR MYSORE SOAP FACTORY) ,BANGALORE,KARNATAKA,560079 .", CONTACT :- 080 4128 7067   FAX :-080 ,BANGALORE,560079 ,,,
NARAYANA EYE FOUNDATION PVT. LTD.,"ADDRESS :- 1332, DOUBLE ROAD, INDIRA NAGAR, ,BANGALORE,KARNATAKA,560010 .", CONTACT :- 080 66121300   FAX :-080 ..  ,BANGALORE,560010 ,,,
NAVASHAKTHI NETHRALAYA,"ADDRESS :- 44/54, 30TH CR,TILAKNAGAR,JAYANAGAR EXTBANERGHATA ,BANGALORE,KARNATAKA,560038 .", CONTACT :- 080 25289669   FAX :-080 ,BANGALORE,560038 ,,,
SAGAR HOSPITAL [BENGALURU],"ADDRESS :- # 256 / 14, KANAKAPURA MAIN ROAD, JAYANAGAR 7TH BL ,BANGALORE,KARNATAKA,560041 .", CONTACT :- 080    FAX :-080 ,BANGALORE,560041 ,,,
NETHRADHAMA HOSPITALS PRIVATE LIMITED ( JAYANAGAR),"ADDRESS :- # 3367, 5TH CROSS, GAYATHRI NAGAR ,BANGALORE,KARNATAKA,560082 .", CONTACT :- 080 26088000   FAX :-080 26633770 ,BANGALORE,560082 ,,,
NAYAK HOSPITAL,"ADDRESS :- 200/A, H.M.T LAYOUT, R.T. NAGAR ,BANGALORE,KARNATAKA,560021 .", CONTACT :- 080 23327111   FAX :-080 23327111 ,BANGALORE,560021 ,,,
POORNIMA HOSPITAL (R.T NAGAR),"ADDRESS :- 8, G BLOCK, 60 ROAD, SAHAKARANAGAR ,BANGALORE,KARNATAKA,560032 .", CONTACT :- 080 23557272   FAX :-080 23337272  ,BANGALORE,560032 ,,,
NORTH SIDE HOSPITAL AND DIAGNOSTIC CENTRE,"ADDRESS :- OIPUS 143, 1 ST CROSS ,KORAMANGALA 5TH BLOCK ,BANGALORE,KARNATAKA,560092 .", CONTACT :- 080 23620844/23620855   FAX :-080 ,BANGALORE,560092 ,,,
NOVA SPECIALTY HOSPITAL PVT LTD (KORAMANGALA),"ADDRESS :- NO.633,100 FT.,RING ROAD,J.P.NAGAR,3RD PHASE ,BANGALORE,KARNATAKA,560034 .", CONTACT :- 080 43485555   FAX :-080 ,BANGALORE,560034 ,,,
SHEKAR NETHRALAYA SUPERSPECIALITY EYE HOSPITAL,"ADDRESS :- SAMPANGIRAMA NAGAR SINDHI HOSPITAL ROAD BANGALORE ,BANGALORE,KARNATAKA,560078 .", CONTACT :- 080 26586211   FAX :-080 41209197  ,BANGALORE,560078 ,,,
P.D HINDUJA SINDHI HOSPITAL,"ADDRESS :- # 504, 40TH CROSS, 8TH BLOCK, JAYANAGAR ,BANGALORE,KARNATAKA,560027 .", CONTACT :- 080 23471005   FAX :-080  ,BANGALORE,560027 ,,,
PRABHA EYE CLINIC,"ADDRESS :- # 141 / 142, 1ST MAIN KRISHNANANDA NAGAR, K.H.B.COLONY, POLICE QUARTERS, NANDINI LAYOUT ,BANGALORE,KARNATAKA,560070 .", CONTACT :- 080 26637041   FAX :-080 26344141 ,BANGALORE,560070 ,,,
RAKSHA MULTI SPECIALITY HOSPITAL,"ADDRESS :- NO. 11, KRINSHAN NAGAR INDISTRIAL LAYOUT, D.R.C. POST, NEAR CHRIST COLLEGE, HOSUR MAIN ROAD ,BANGALORE,KARNATAKA,560096 .", CONTACT :- 080 23471005   FAX :-080 ,BANGALORE,560096 ,,,
PRASAD EYE HOSPITAL,"ADDRESS :- SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT ,BANGALORE,KARNATAKA,560029 .", CONTACT :- 080 41106887   FAX :-080 ,BANGALORE,560029 ,,,
SAGAR HOSPTIALS,"ADDRESS :- BANNERGHATTA ROAD ,BANGALORE,KARNATAKA,560078 .", CONTACT :- 080 4299 9999   FAX :-080 ,BANGALORE,560078 ,,,
SRI JAYADEVA INSTITUTE OF CARDIOLOGY (BANGALORE),"ADDRESS :- VARTHUR ROAD ,BANGALORE,KARNATAKA,560069 .", CONTACT :- 080 26534602   FAX :-080 ,BANGALORE,560069 ,,,
SANKARA EYE HOSPITAL (VARTHUR ROAD),"ADDRESS :- 39/2,YASH AVENUE.8TH MILE CIRCLENH4, ,BANGALORE,KARNATAKA,560037 .", CONTACT :- 080    FAX :-080 ,BANGALORE,560037 ,,,
SAROJINI HOSPITAL (BANGALORE),"ADDRESS :- # 15 CHIKKASANDRA HESARAGHATTA MAIN ROAD ,BANGALORE,KARNATAKA,560057 .", CONTACT :- 080    FAX :-080 ,BANGALORE,560057 ,,,
SAPTHAGIRI HOSPITAL,"ADDRESS :- #307,4TH CROSS , ,BANGALORE,KARNATAKA,560090 .", CONTACT :- 080 28393392   FAX :-080 ,BANGALORE,560090 ,,,
SHANTHI HOSPITAL & RESEARCH CENTRE,"ADDRESS :- NO. 81, BULL TEMPLE ROAD ,BANGALORE,KARNATAKA,560082 .", CONTACT :- 080    FAX :-080 ,BANGALORE,560082 ,,,
SHEKHAR HOSPITAL,"ADDRESS :- NO. 237/37 , 10TH MAIN, 50FT ROAD, NAGENDRA BLOCK SRINAGAR, ,BANGALORE,KARNATAKA,560019 .", CONTACT :- 080 22421140   FAX :-080 26676996  ,BANGALORE,560019 ,,,
SANNIDHI SPECIALITY HOSPITAL,"ADDRESS :- # 519, 2ND MAIN, NETHRAVATHI STREET, DEVASANDRA, NEW BEL ROAD, BANGALORE ,BANGALORE,KARNATAKA,560050 .", CONTACT :- 080    FAX :-080 ,BANGALORE,560050 ,,,
